SEASON_YEAR,TEAM_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM1,TEAM2
2023,1610612739,2024-02-12,0,48.0,44,92,0.478,13,37,0.351,20,25,0.8,15,28,43,33,11.0,6,8,4,17,22,121,-2.0,1,1231,1231,1231,119,791,710,1159,1015,851,1380,640,678,1096,257,1988,1199,247,530,1516,267,710,737,432,699,1277,CLE,PHI
2023,1610612741,2024-02-12,1,48.0,51,92,0.554,13,28,0.464,21,29,0.724,7,36,43,29,6.0,6,2,3,22,20,136,10.0,1,1,1,1,119,111,710,192,1015,2097,302,521,333,1810,1904,612,1199,678,27,1516,2080,382,1866,790,104,598,CHI,ATL
2023,1610612759,2024-02-12,1,48.0,46,87,0.529,11,30,0.367,19,23,0.826,5,41,46,37,19.0,12,13,4,14,20,122,23.0,1,1,1,1,119,520,1401,404,1521,1840,1191,784,909,847,2271,151,777,58,2204,109,7,710,250,790,639,154,SAS,TOR
2023,1610612743,2024-02-12,0,48.0,36,94,0.383,11,40,0.275,12,17,0.706,12,36,48,24,13.0,7,2,6,14,19,95,-17.0,1,1231,1231,1231,119,2105,480,2349,1521,495,2115,1896,1759,1931,703,612,531,1586,991,1161,2080,1459,250,1020,2287,2141,DEN,MIL
2023,1610612737,2024-02-12,0,48.0,44,94,0.468,14,43,0.326,24,29,0.828,15,34,49,33,12.0,4,3,2,20,22,126,-10.0,1,1231,1231,1231,119,791,480,1344,762,264,1643,271,333,842,257,909,436,247,760,2100,1752,140,1442,432,425,1812,ATL,CHI
2023,1610612745,2024-02-12,1,48.0,36,80,0.45,10,26,0.385,23,33,0.697,12,27,39,22,12.0,12,3,4,16,23,105,2.0,1,1,1,1,119,2105,2205,1660,1784,2265,982,333,138,1988,703,2089,1785,1932,760,109,1752,710,547,304,1840,1122,HOU,NYK
2023,1610612766,2024-02-12,1,48.0,44,82,0.537,10,34,0.294,13,16,0.813,5,41,46,27,19.0,5,3,3,17,11,111,9.0,1,1,1,1,119,791,2010,326,1784,1272,1986,1740,1867,983,2271,151,777,1031,2204,1865,1752,382,737,2384,1413,650,CHA,IND
2023,1610612762,2024-02-12,0,48.0,41,92,0.446,11,32,0.344,14,16,0.875,9,35,44,23,18.0,8,7,4,17,13,107,-22.0,1,1231,1231,1231,119,1333,710,1730,1521,1560,1460,1603,1867,420,1420,753,1055,1776,2077,839,450,710,737,2212,1697,2269,UTA,GSW
2023,1610612748,2024-02-13,1,48.0,45,87,0.517,19,40,0.475,14,18,0.778,7,40,47,34,14.0,10,3,4,13,12,123,26.0,1,1,1,1,119,652,1401,536,128,495,241,1603,1623,1318,1904,228,645,180,1228,351,1752,710,143,2319,583,114,MIA,MIL
2023,1610612749,2024-02-13,0,48.0,37,83,0.446,13,39,0.333,10,11,0.909,5,33,38,24,18.0,8,4,3,12,13,97,-26.0,1,1231,1231,1231,119,1973,1910,1727,1015,599,1535,2134,2320,235,2271,1093,1916,1586,2077,839,1367,382,78,2212,2222,2335,MIL,MIA
2023,1610612747,2024-02-13,1,48.0,43,84,0.512,14,35,0.4,25,30,0.833,7,40,47,32,16.0,6,11,2,14,24,125,14.0,1,1,1,1,119,961,1797,608,762,1116,777,223,269,759,1904,228,645,328,1720,1516,35,140,250,195,475,400,LAL,DET
2023,1610612750,2024-02-13,1,48.0,39,84,0.464,13,33,0.394,30,34,0.882,12,29,41,24,12.0,8,9,1,18,29,121,12.0,1,1,1,1,119,1670,1797,1407,1015,1419,875,47,106,382,703,1817,1503,1586,760,839,150,25,968,28,699,485,MIN,POR
2023,1610612751,2024-02-13,0,48.0,39,79,0.494,15,33,0.455,17,26,0.654,7,30,37,28,12.0,6,3,1,21,24,110,-8.0,1,1231,1231,1231,119,1670,2270,913,574,1419,339,1073,580,2207,1904,1646,2035,852,760,1516,1752,25,1672,195,1485,1670,BKN,BOS
2023,1610612756,2024-02-13,1,48.0,44,85,0.518,13,31,0.419,29,36,0.806,7,32,39,29,12.0,11,6,6,16,27,130,5.0,1,1,1,1,119,791,1684,529,1015,1700,601,62,63,1093,1904,1277,1785,678,760,205,690,1459,547,60,247,944,PHX,SAC
2023,1610612760,2024-02-13,1,48.0,46,84,0.548,13,32,0.406,22,24,0.917,4,27,31,28,12.0,9,8,3,20,19,127,14.0,1,1,1,1,119,520,1797,231,1015,1560,736,417,791,201,2381,2089,2383,852,760,553,267,382,1442,1020,372,400,OKC,ORL
2023,1610612765,2024-02-13,0,48.0,45,108,0.417,8,28,0.286,13,17,0.765,17,33,50,30,10.0,8,2,11,24,14,111,-14.0,1,1231,1231,1231,119,652,19,2102,2148,2097,2036,1740,1759,1447,106,1093,367,535,343,839,2080,2387,2158,2081,1413,2017,DET,LAL
2023,1610612753,2024-02-13,0,48.0,41,91,0.451,11,36,0.306,20,25,0.8,14,34,48,29,16.0,6,3,8,19,20,113,-14.0,1,1231,1231,1231,119,1333,840,1650,1521,987,1875,640,678,1096,386,909,531,678,1720,1516,1752,2012,1208,790,1243,2017,ORL,OKC
2023,1610612758,2024-02-13,0,48.0,49,95,0.516,9,31,0.29,18,24,0.75,15,35,50,27,13.0,8,6,6,27,16,125,-5.0,1,1231,1231,1231,119,227,383,572,1985,1700,2006,926,791,1546,257,753,367,1031,991,839,690,1459,2376,1725,475,1459,SAC,PHX
2023,1610612738,2024-02-13,1,48.0,43,83,0.518,15,37,0.405,17,23,0.739,7,32,39,31,14.0,6,1,3,24,21,118,8.0,1,1,1,1,119,961,1910,525,574,851,751,1073,909,1674,1904,1277,1785,423,1228,1516,2322,382,2158,596,901,721,BOS,BKN
2023,1610612757,2024-02-13,0,48.0,39,87,0.448,11,29,0.379,20,25,0.8,12,32,44,26,16.0,5,1,9,29,18,109,-12.0,1,1231,1231,1231,119,1670,1401,1688,1521,1972,1032,640,678,1096,703,1277,1055,1241,1720,1865,2322,2195,2420,1254,1562,1915,POR,MIN
2023,1610612751,2024-02-14,0,48.0,31,81,0.383,10,31,0.323,14,15,0.933,6,25,31,27,12.0,5,1,5,12,13,86,-50.0,1,1231,1231,1231,119,2419,2119,2351,1784,1700,1700,1603,1992,145,2117,2264,2383,1031,760,1865,2322,1096,78,2212,2430,2454,BKN,BOS
2023,1610612752,2024-02-14,0,48.0,35,84,0.417,11,29,0.379,19,24,0.792,16,18,34,15,12.0,8,0,7,11,22,100,-18.0,1,1231,1231,1231,119,2213,1797,2102,1521,1972,1032,784,791,1212,159,2453,2268,2442,760,839,2437,1772,39,432,2115,2169,NYK,ORL
2023,1610612756,2024-02-14,1,48.0,35,77,0.455,10,31,0.323,36,44,0.818,9,45,54,28,24.0,15,11,5,20,32,116,16.0,1,1,1,1,119,2213,2340,1586,1784,1700,1700,8,7,913,1420,29,140,852,2439,15,35,1096,1442,7,1044,321,PHX,DET
2023,1610612748,2024-02-14,1,48.0,42,88,0.477,11,35,0.314,14,15,0.933,10,33,43,27,13.0,10,1,1,17,20,109,5.0,1,1,1,1,119,1142,1262,1181,1521,1116,1788,1603,1992,145,1170,1093,1199,1031,991,351,2322,25,737,790,1562,944,MIA,PHI
2023,1610612755,2024-02-14,0,48.0,41,86,0.477,10,35,0.286,12,16,0.75,6,33,39,29,14.0,3,1,1,20,17,104,-5.0,1,1231,1231,1231,119,1333,1552,1193,1784,1116,2036,1896,1867,1546,2117,1093,1785,678,1228,2282,2322,25,1442,1494,1906,1459,PHI,MIA
2023,1610612766,2024-02-14,1,48.0,44,89,0.494,15,37,0.405,19,20,0.95,12,34,46,27,13.0,7,4,6,18,20,122,23.0,1,1,1,1,119,791,1116,866,574,851,751,784,1353,85,703,909,777,1031,991,1161,1367,1459,968,790,639,154,CHA,ATL
2023,1610612764,2024-02-14,0,48.0,44,92,0.478,21,45,0.467,17,20,0.85,15,27,42,35,19.0,7,3,6,22,21,126,-7.0,1,1231,1231,1231,119,791,710,1159,55,151,285,1073,1353,620,257,2089,1348,121,2204,1161,1752,1459,1866,596,425,1592,WAS,NOP
2023,1610612741,2024-02-14,0,48.0,38,83,0.458,14,33,0.424,15,17,0.882,9,35,44,18,15.0,5,3,2,21,18,105,-3.0,1,1231,1231,1231,119,1824,1910,1528,762,1419,560,1440,1759,382,1420,753,1055,2359,1500,1865,1752,140,1672,1254,1840,1340,CHI,CLE
2023,1610612738,2024-02-14,1,48.0,52,91,0.571,22,45,0.489,10,12,0.833,10,41,51,32,10.0,6,5,1,13,12,136,50.0,1,1,1,1,119,72,840,100,32,151,153,2134,2256,759,1170,151,273,328,343,1516,1003,25,143,2319,104,6,BOS,BKN
2023,1610612765,2024-02-14,0,48.0,38,99,0.384,10,37,0.27,14,22,0.636,16,32,48,26,19.0,14,5,11,32,20,100,-16.0,1,1231,1231,1231,119,1824,179,2344,1784,851,2138,1603,1054,2265,159,1277,531,1241,2204,30,1003,2387,2451,790,2115,2096,DET,PHX
2023,1610612753,2024-02-14,1,48.0,48,76,0.632,12,26,0.462,10,11,0.909,7,27,34,25,12.0,7,7,0,22,11,118,18.0,1,1,1,1,119,315,2373,8,1249,2265,312,2134,2320,235,1904,2089,2268,1416,760,1161,450,1,1866,2384,901,263,ORL,NYK
2023,1610612754,2024-02-14,1,48.0,47,97,0.485,17,41,0.415,16,23,0.696,9,30,39,32,8.0,9,9,7,20,20,127,2.0,1,1,1,1,119,399,265,1035,283,404,636,1267,909,1990,1420,1646,1785,328,117,553,150,1772,1442,790,372,1122,IND,TOR
2023,1610612762,2024-02-14,0,48.0,49,101,0.485,14,45,0.311,10,13,0.769,15,29,44,29,13.0,5,7,4,21,13,122,-16.0,1,1231,1231,1231,119,227,106,1025,762,151,1824,2134,2179,1401,257,1817,1055,678,991,1865,450,710,1672,2212,639,2096,UTA,LAL
2023,1610612746,2024-02-14,1,48.0,44,88,0.5,13,38,0.342,29,37,0.784,12,36,48,28,12.0,6,4,2,21,25,130,5.0,1,1,1,1,119,791,1262,757,1015,721,1495,62,44,1290,703,612,531,852,760,1516,1367,140,1672,125,247,944,LAC,GSW
2023,1610612761,2024-02-14,0,48.0,50,98,0.51,6,26,0.231,19,26,0.731,15,41,56,30,15.0,6,7,9,20,20,125,-2.0,1,1231,1231,1231,119,159,207,656,2371,2265,2328,784,580,1760,257,151,78,535,1500,1516,450,2195,1442,790,475,1277,TOR,IND
2023,1610612745,2024-02-14,0,48.0,42,102,0.412,11,36,0.306,18,28,0.643,22,34,56,20,9.0,9,4,11,25,20,113,-8.0,1,1231,1231,1231,119,1142,76,2146,1521,987,1875,926,408,2243,15,909,78,2188,199,553,1367,2387,2267,790,1243,1670,HOU,MEM
2023,1610612747,2024-02-14,1,48.0,52,91,0.571,14,31,0.452,20,24,0.833,5,32,37,34,10.0,8,4,7,13,21,138,16.0,1,1,1,1,119,72,840,100,762,1700,355,640,791,759,2271,1277,2035,180,343,839,1367,1772,143,596,85,321,LAL,UTA
2023,1610612744,2024-02-14,0,48.0,47,103,0.456,18,47,0.383,13,18,0.722,13,34,47,34,9.0,7,2,4,25,21,125,-5.0,1,1231,1231,1231,119,399,62,1568,194,84,1002,1740,1623,1818,507,909,645,180,199,1161,2080,710,2267,596,475,1459,GSW,LAC
2023,1610612739,2024-02-14,1,48.0,40,83,0.482,12,37,0.324,16,21,0.762,6,30,36,31,8.0,6,2,3,18,21,108,3.0,1,1,1,1,119,1506,1910,1103,1249,851,1660,1267,1194,1473,2117,1646,2127,423,117,1516,2080,382,968,596,1635,1060,CLE,CHI
2023,1610612758,2024-02-14,1,48.0,39,89,0.438,9,33,0.273,15,19,0.789,10,38,48,21,15.0,7,5,5,18,18,102,4.0,1,1,1,1,119,1670,1116,1846,1985,1419,2121,1440,1486,1230,1170,405,531,2065,1500,1161,1003,1096,968,1254,2023,1003,SAC,DEN
2023,1610612737,2024-02-14,0,48.0,36,89,0.404,9,38,0.237,18,20,0.9,15,30,45,23,16.0,5,6,4,20,18,99,-23.0,1,1231,1231,1231,119,2105,1116,2198,1985,721,2307,926,1353,283,257,1646,909,1776,1720,1865,690,710,1442,1254,2160,2288,ATL,CHA
2023,1610612743,2024-02-14,0,48.0,35,89,0.393,9,26,0.346,19,22,0.864,12,33,45,27,12.0,6,5,5,18,18,98,-4.0,1,1231,1231,1231,119,2213,1116,2286,1985,2265,1432,784,1054,511,703,1093,909,1031,760,1516,1003,1096,968,1254,2196,1402,DEN,SAC
2023,1610612742,2024-02-14,1,48.0,49,92,0.533,11,30,0.367,7,10,0.7,8,47,55,28,16.0,6,10,7,14,9,116,23.0,1,1,1,1,119,227,710,362,1521,1840,1191,2373,2374,1962,1669,13,111,852,1720,1516,75,1772,250,2439,1044,154,DAL,SAS
2023,1610612763,2024-02-14,1,48.0,39,79,0.494,15,35,0.429,28,41,0.683,8,38,46,27,11.0,8,11,4,20,25,121,8.0,1,1,1,1,119,1670,2270,913,574,1116,498,82,21,2077,1669,405,777,1031,530,839,35,710,1442,125,699,721,MEM,HOU
2023,1610612740,2024-02-14,1,48.0,50,89,0.562,10,32,0.313,23,29,0.793,8,31,39,36,10.0,14,6,3,21,22,133,7.0,1,1,1,1,119,159,1116,138,1784,1560,1806,333,333,1194,1669,1458,1785,85,343,30,690,382,1672,432,160,792,NOP,WAS
2023,1610612759,2024-02-14,0,48.0,36,100,0.36,10,40,0.25,11,15,0.733,13,31,44,29,12.0,8,7,10,9,14,93,-23.0,1,1231,1231,1231,119,2105,141,2420,1784,495,2242,2024,1992,1724,507,1458,1055,678,760,839,450,2312,6,2081,2336,2288,SAS,DAL
2023,1610612762,2024-02-15,0,48.0,43,93,0.462,22,49,0.449,29,32,0.906,17,31,48,33,16.0,10,3,6,22,19,137,-3.0,1,1231,1231,1231,119,961,599,1450,32,45,381,62,171,264,106,1458,531,247,1720,351,1752,1459,1866,1020,95,1340,UTA,GSW
2023,1610612744,2024-02-15,1,48.0,49,92,0.533,20,42,0.476,22,28,0.786,13,28,41,42,13.0,8,6,3,19,22,140,3.0,1,1,1,1,119,227,710,362,78,325,233,417,408,1262,507,1988,1503,6,991,839,690,382,1208,432,65,1060,GSW,UTA
2023,1610612749,2024-02-15,0,48.0,42,90,0.467,11,44,0.25,15,20,0.75,11,33,44,24,14.0,10,5,3,22,16,110,-3.0,1,1231,1231,1231,119,1142,977,1367,1521,202,2242,1440,1353,1546,931,1093,1055,1586,1228,351,1003,382,1866,1725,1485,1340,MIL,MEM
2023,1610612750,2024-02-15,1,48.0,46,89,0.517,11,30,0.367,25,27,0.926,11,41,52,24,14.0,8,5,5,22,23,128,37.0,1,1,1,1,119,520,1116,548,1521,1840,1191,223,497,180,931,151,221,1586,1228,839,1003,1096,1866,304,331,29,MIN,POR
2023,1610612763,2024-02-15,1,48.0,44,83,0.53,13,26,0.5,12,19,0.632,7,33,40,30,16.0,9,3,5,16,22,113,3.0,1,1,1,1,119,791,1910,390,1015,2265,107,1896,1486,2280,1904,1093,1645,535,1720,553,1752,1096,547,432,1243,1060,MEM,MIL
2023,1610612757,2024-02-15,0,48.0,31,83,0.373,8,29,0.276,21,30,0.7,9,26,35,18,15.0,8,5,5,23,22,91,-37.0,1,1231,1231,1231,119,2419,1910,2385,2148,1972,2105,521,269,1962,1420,2189,2219,2359,1500,839,1003,1096,2030,432,2373,2428,POR,MIN
2023,1610612743,2024-02-22,1,48.0,56,101,0.554,7,31,0.226,11,15,0.733,13,47,60,41,16.0,11,11,1,16,15,130,20.0,1,1,1,1,119,9,106,190,2286,1700,2342,2024,1992,1724,507,13,15,7,1720,205,35,25,547,1915,247,219,DEN,WAS
2023,1610612754,2024-02-22,1,48.0,50,94,0.532,13,30,0.433,16,19,0.842,7,35,42,36,14.0,10,5,4,15,21,129,14.0,1,1,1,1,119,159,480,376,1015,1840,470,1267,1486,703,1904,753,1348,85,1228,351,1003,710,381,596,284,400,IND,DET
2023,1610612762,2024-02-22,0,48.0,37,86,0.43,9,39,0.231,24,27,0.889,15,39,54,26,19.0,3,2,3,21,23,107,-8.0,1,1231,1231,1231,119,1973,1552,1953,1985,599,2328,271,497,335,257,302,140,1241,2204,2282,2080,382,1672,304,1697,1670,UTA,CHA
2023,1610612742,2024-02-22,1,48.0,43,90,0.478,19,44,0.432,18,21,0.857,10,29,39,24,10.0,10,5,4,21,21,123,10.0,1,1,1,1,119,961,977,1170,128,202,493,926,1194,545,1170,1817,1785,1586,343,351,1003,710,1672,596,583,598,DAL,PHX
2023,1610612744,2024-02-22,1,48.0,50,107,0.467,16,41,0.39,12,14,0.857,15,33,48,32,9.0,6,4,9,19,18,128,18.0,1,1,1,1,119,159,22,1366,405,404,909,1896,2093,545,257,1093,531,328,199,1516,1367,2195,1208,1254,331,263,GSW,LAL
2023,1610612764,2024-02-22,0,48.0,40,104,0.385,17,38,0.447,13,23,0.565,14,26,40,30,14.0,14,1,11,15,16,110,-20.0,1,1231,1231,1231,119,1506,43,2338,283,721,389,1740,909,2403,386,2189,1645,535,1228,30,2322,2387,381,1725,1485,2226,WAS,DEN
2023,1610612745,2024-02-22,0,48.0,36,82,0.439,15,41,0.366,18,28,0.643,12,32,44,27,24.0,6,5,6,18,21,105,-22.0,1,1231,1231,1231,119,2105,2010,1831,574,404,1223,926,408,2243,703,1277,1055,1031,2439,1516,1003,1459,968,596,1840,2269,HOU,NOP
2023,1610612758,2024-02-22,1,48.0,52,93,0.559,13,33,0.394,10,14,0.714,7,35,42,29,10.0,5,6,5,12,12,127,5.0,1,1,1,1,119,72,599,157,1015,1419,875,2134,2093,1850,1904,753,1348,678,343,1865,690,1096,78,2319,372,944,SAC,SAS
2023,1610612738,2024-02-22,1,48.0,45,83,0.542,23,47,0.489,16,21,0.762,5,31,36,27,14.0,10,11,2,16,17,129,17.0,1,1,1,1,119,652,1910,272,17,84,151,1267,1194,1473,2271,1458,2127,1031,1228,351,35,140,547,1494,284,293,BOS,CHI
2023,1610612746,2024-02-22,0,48.0,42,93,0.452,12,32,0.375,11,13,0.846,11,31,42,27,14.0,6,2,11,15,16,107,-22.0,1,1231,1231,1231,119,1142,599,1629,1249,1560,1089,2024,2179,656,931,1458,1348,1031,1228,1516,2080,2387,381,1725,1697,2269,LAC,OKC
2023,1610612765,2024-02-22,0,48.0,47,89,0.528,12,30,0.4,9,18,0.5,6,35,41,27,15.0,6,4,5,21,15,115,-14.0,1,1231,1231,1231,119,399,1116,411,1249,1840,777,2243,1623,2430,2117,753,1503,1031,1500,1516,1367,1096,1672,1915,1114,2017,DET,IND
2023,1610612747,2024-02-22,0,48.0,43,88,0.489,10,35,0.286,14,21,0.667,10,31,41,28,11.0,5,9,4,18,19,110,-18.0,1,1231,1231,1231,119,961,1262,971,1784,1116,2036,1603,1194,2121,1170,1458,1503,852,530,1865,150,710,968,1020,1485,2169,LAL,GSW
2023,1610612751,2024-02-22,0,48.0,33,80,0.413,11,37,0.297,16,22,0.727,6,33,39,19,20.0,7,2,6,24,18,93,-28.0,1,1231,1231,1231,119,2347,2205,2138,1521,851,1947,1267,1054,1781,2117,1093,1785,2294,2304,1161,2080,1459,2158,1254,2336,2362,BKN,TOR
2023,1610612752,2024-02-22,1,48.0,38,79,0.481,15,34,0.441,19,27,0.704,12,33,45,24,18.0,11,6,3,13,23,110,14.0,1,1,1,1,119,1824,2270,1122,574,1272,420,784,497,1947,703,1093,909,1586,2077,205,690,382,143,304,1485,400,NYK,PHI
2023,1610612755,2024-02-22,0,48.0,37,84,0.44,10,29,0.345,12,14,0.857,7,31,38,23,18.0,7,3,6,23,13,96,-14.0,1,1231,1231,1231,119,1973,1797,1812,1784,1972,1442,1896,2093,545,1904,1458,1916,1776,2077,1161,1752,1459,2030,2212,2261,2017,PHI,NYK
2023,1610612741,2024-02-22,0,48.0,44,94,0.468,10,28,0.357,14,16,0.875,13,32,45,30,13.0,6,2,11,17,16,112,-17.0,1,1231,1231,1231,119,791,480,1344,1784,2097,1307,1603,1867,420,507,1277,909,535,991,1516,2080,2387,737,1725,1338,2141,CHI,BOS
2023,1610612766,2024-02-22,1,48.0,40,92,0.435,20,42,0.476,15,22,0.682,12,30,42,28,10.0,11,3,2,23,21,115,8.0,1,1,1,1,119,1506,710,1896,78,325,233,1440,1054,2078,703,1646,1348,852,343,205,1752,140,2030,596,1114,721,CHA,UTA
2023,1610612759,2024-02-22,0,48.0,50,98,0.51,11,25,0.44,11,16,0.688,11,31,42,37,8.0,9,5,6,12,12,122,-5.0,1,1231,1231,1231,119,159,207,656,1521,2323,433,2024,1867,2038,931,1458,1348,58,117,553,1003,1459,78,2319,639,1459,SAS,SAC
2023,1610612740,2024-02-22,1,48.0,50,96,0.521,16,41,0.39,11,18,0.611,9,34,43,35,14.0,16,6,5,21,18,127,22.0,1,1,1,1,119,159,314,499,405,404,909,2024,1623,2327,1420,909,1199,121,1228,9,690,1096,1672,1254,372,174,NOP,HOU
2023,1610612739,2024-02-22,0,48.0,39,70,0.557,10,22,0.455,21,26,0.808,7,26,33,31,19.0,8,5,3,18,23,109,-7.0,1,1231,1231,1231,119,1670,2456,170,1784,2410,339,521,580,1069,1904,2189,2316,423,2204,839,1003,382,968,304,1562,1592,CLE,ORL
2023,1610612760,2024-02-22,1,48.0,50,90,0.556,17,35,0.486,12,17,0.706,8,36,44,24,15.0,9,11,2,16,15,129,22.0,1,1,1,1,119,159,977,178,283,1116,178,1896,1759,1931,1669,612,1055,1586,1500,553,35,140,547,1915,284,174,OKC,LAC
2023,1610612753,2024-02-22,1,48.0,43,84,0.512,14,25,0.56,16,18,0.889,10,23,33,26,13.0,8,3,5,23,18,116,7.0,1,1,1,1,119,961,1797,608,762,2323,33,1267,1623,335,1170,2379,2316,1241,991,839,1752,1096,2030,1254,1044,792,ORL,CLE
2023,1610612756,2024-02-22,0,48.0,40,83,0.482,15,36,0.417,18,24,0.75,11,30,41,20,16.0,7,4,5,21,21,113,-10.0,1,1231,1231,1231,119,1506,1910,1103,574,987,615,926,791,1546,931,1646,1503,2188,1720,1161,1367,1096,1672,596,1243,1812,PHX,DAL
2023,1610612761,2024-02-22,1,48.0,41,84,0.488,14,31,0.452,25,30,0.833,7,38,45,24,11.0,10,6,2,18,24,121,28.0,1,1,1,1,119,1333,1797,992,762,1700,355,223,269,759,1904,405,909,1586,530,351,690,140,968,195,699,88,TOR,BKN
2023,1610612764,2024-02-23,0,48.0,41,104,0.394,9,38,0.237,15,21,0.714,16,27,43,20,16.0,10,3,9,17,22,106,-41.0,1,1231,1231,1231,119,1333,43,2277,1985,721,2307,1440,1194,1850,159,2089,1199,2188,1720,351,1752,2195,737,432,1773,2442,WAS,OKC
2023,1610612744,2024-02-23,1,48.0,38,89,0.427,13,42,0.31,8,10,0.8,13,40,53,28,22.0,7,7,6,15,15,97,13.0,1,1,1,1,119,1824,1116,1998,1015,325,1844,2318,2374,1096,507,228,181,852,2401,1161,450,1459,381,1915,2222,445,GSW,CHA
2023,1610612763,2024-02-23,0,48.0,38,91,0.418,8,35,0.229,11,16,0.688,14,27,41,26,13.0,12,3,2,17,20,95,-6.0,1,1231,1231,1231,119,1824,840,2093,2148,1116,2337,2024,1867,2038,386,2089,1503,1241,991,109,1752,140,737,790,2287,1518,MEM,LAC
2023,1610612737,2024-02-23,0,48.0,46,106,0.434,12,39,0.308,17,24,0.708,20,34,54,27,9.0,5,4,7,11,20,121,-2.0,1,1231,1231,1231,119,520,26,1906,1249,599,1855,1073,791,1910,30,909,140,1031,199,1865,1367,1772,39,790,699,1277,ATL,TOR
2023,1610612756,2024-02-23,0,48.0,38,95,0.4,7,31,0.226,27,35,0.771,19,39,58,23,10.0,10,8,5,20,23,110,-4.0,1,1231,1231,1231,119,1824,383,2226,2286,1700,2342,115,80,1392,42,302,39,1776,343,351,267,1096,1442,304,1485,1402,PHX,HOU
2023,1610612745,2024-02-23,1,48.0,37,93,0.398,15,45,0.333,25,34,0.735,17,37,54,25,14.0,8,5,8,23,20,114,4.0,1,1,1,1,119,1973,599,2249,574,151,1535,223,106,1720,106,513,140,1416,1228,839,1003,2012,2030,790,1172,1003,HOU,PHX
2023,1610612746,2024-02-23,1,48.0,37,84,0.44,12,32,0.375,15,17,0.882,14,37,51,20,21.0,7,2,3,20,17,101,6.0,1,1,1,1,119,1973,1797,1812,1249,1560,1089,1440,1759,382,386,513,273,2188,2357,1161,2080,382,1442,1494,2071,870,LAC,MEM
2023,1610612766,2024-02-23,0,48.0,32,88,0.364,11,39,0.282,9,11,0.818,13,30,43,21,19.0,13,6,7,15,15,84,-13.0,1,1231,1231,1231,119,2387,1262,2410,1521,599,2071,2243,2320,913,507,1646,1199,2065,2204,59,690,1772,381,1915,2441,1977,CHA,GSW
2023,1610612759,2024-02-23,0,48.0,42,96,0.438,15,38,0.395,19,23,0.826,16,31,47,33,14.0,9,7,4,14,18,118,-5.0,1,1231,1231,1231,119,1142,314,1858,574,721,856,784,909,847,159,1458,645,247,1228,553,450,710,250,1254,901,1459,SAS,LAL
2023,1610612743,2024-02-23,1,48.0,50,85,0.588,13,33,0.394,14,22,0.636,11,34,45,38,13.0,8,6,2,17,17,127,15.0,1,1,1,1,119,159,1684,52,1015,1419,875,1603,1054,2265,931,909,909,31,991,839,690,140,737,1494,372,366,DEN,POR
2023,1610612739,2024-02-23,0,48.0,34,80,0.425,8,27,0.296,21,31,0.677,5,38,43,24,11.0,5,8,7,15,25,97,-7.0,1,1231,1231,1231,119,2293,2205,2025,2148,2190,1962,521,232,2110,2271,405,1199,1586,530,1865,267,1772,381,125,2222,1592,CLE,PHI
2023,1610612760,2024-02-23,1,48.0,55,92,0.598,20,40,0.5,17,21,0.81,8,48,56,30,15.0,5,9,3,22,17,147,41.0,1,1,1,1,119,17,710,36,78,495,107,1073,1194,1036,1669,8,78,535,1500,1865,150,382,1866,1494,14,16,OKC,WAS
2023,1610612748,2024-02-23,1,48.0,38,82,0.463,13,29,0.448,17,25,0.68,10,36,46,20,15.0,6,11,7,14,19,106,11.0,1,1,1,1,119,1824,2010,1422,1015,1972,384,1073,678,2094,1170,612,777,2188,1500,1516,35,1772,250,1020,1773,547,MIA,NOP
2023,1610612747,2024-02-23,1,48.0,49,95,0.516,11,27,0.407,14,18,0.778,10,36,46,28,13.0,7,4,7,18,14,123,5.0,1,1,1,1,119,227,383,572,1521,2190,722,1603,1623,1318,1170,612,777,852,991,1161,1367,1772,968,2081,583,944,LAL,SAS
2023,1610612750,2024-02-23,0,48.0,43,98,0.439,13,35,0.371,8,13,0.615,16,36,52,23,14.0,8,4,4,18,18,107,-5.0,1,1231,1231,1231,119,961,207,1837,1015,1116,1140,2318,2179,2312,159,612,221,1776,1228,839,1367,710,968,1254,1697,1459,MIN,MIL
2023,1610612761,2024-02-23,1,48.0,50,102,0.49,15,39,0.385,8,8,1.0,11,36,47,37,12.0,3,7,4,20,11,123,2.0,1,1,1,1,119,159,76,929,574,599,982,2318,2421,1,931,612,645,58,760,2282,450,710,1442,2384,583,1122,TOR,ATL
2023,1610612757,2024-02-23,0,48.0,46,101,0.455,8,25,0.32,12,18,0.667,19,26,45,25,11.0,11,2,6,17,17,112,-15.0,1,1231,1231,1231,119,520,106,1582,2148,2323,1740,1896,1623,2121,42,2189,909,1416,530,205,2080,1459,737,1494,1338,2062,POR,DEN
